timestamps,TP9,AF7,AF8,TP10,Right AUX
1731795641.611,971.191,971.680,-1000.000,-1000.000,0.000
1731795641.615,970.703,971.680,-1000.000,-1000.000,0.000
1731795641.619,970.703,971.680,-1000.000,-1000.000,0.000
1731795641.623,971.191,971.680,-1000.000,-1000.000,0.000
1731795641.626,970.703,971.680,-1000.000,-1000.000,0.000
1731795641.630,970.703,971.680,-1000.000,-1000.000,0.000
1731795641.634,971.191,971.680,-1000.000,-1000.000,0.000
1731795641.638,971.191,971.680,-1000.000,-980.957,0.000
1731795641.642,970.703,971.680,-1000.000,-1000.000,0.000
1731795641.646,970.703,971.680,-1000.000,-978.027,0.000
1731795641.650,970.703,971.680,-1000.000,-668.457,0.000
1731795641.654,970.703,971.680,-1000.000,-890.625,0.000
1731795641.658,970.703,971.680,-1000.000,-1000.000,0.000
1731795641.662,970.703,971.680,-1000.000,-1000.000,0.000
1731795641.666,971.191,971.680,-1000.000,-235.352,0.000
1731795641.669,970.703,971.680,-1000.000,-407.227,0.000
1731795641.673,970.703,971.680,-1000.000,-1000.000,0.000
1731795641.677,970.703,971.680,-1000.000,-1000.000,0.000
1731795641.681,970.703,971.680,-1000.000,-86.914,0.000
1731795641.685,970.703,971.680,-1000.000,246.094,0.000
1731795641.689,970.703,971.680,-1000.000,-1000.000,0.000
1731795641.693,971.191,971.680,-1000.000,-1000.000,0.000
1731795641.697,970.703,971.191,-1000.000,-51.270,0.000
1731795641.701,970.703,971.680,-1000.000,480.957,0.000
1731795641.705,970.703,971.680,-1000.000,-932.129,0.000
1731795641.708,970.703,971.680,-1000.000,-1000.000,0.000
1731795641.712,970.703,971.680,-1000.000,-217.773,0.000
1731795641.716,970.703,971.680,-1000.000,-843.750,0.000
1731795641.720,970.703,971.680,-1000.000,102.051,0.000
1731795641.724,971.191,971.680,-1000.000,-1000.000,0.000
1731795641.728,970.703,971.680,-1000.000,-238.281,0.000
1731795641.732,971.191,971.680,-1000.000,-867.676,0.000
1731795641.736,971.191,971.680,-1000.000,799.805,0.000
1731795641.740,971.191,971.680,-1000.000,-837.402,0.000
1731795641.744,970.703,971.680,-1000.000,-304.688,0.000
1731795641.748,970.703,971.680,-1000.000,-892.090,0.000
1731795641.751,970.703,971.680,-1000.000,941.406,0.000
1731795641.755,970.703,971.680,-1000.000,943.848,0.000
1731795641.759,971.191,971.680,-1000.000,978.027,0.000
1731795641.763,970.703,971.680,-1000.000,971.680,0.000
1731795641.767,971.191,971.680,-1000.000,971.680,0.000
1731795641.771,970.703,971.680,-1000.000,971.680,0.000
1731795641.775,944.824,971.680,-1000.000,971.191,0.000
1731795641.779,-932.617,971.680,-1000.000,971.191,0.000
1731795641.783,520.020,971.680,-1000.000,971.191,0.000
1731795641.787,478.516,972.168,-1000.000,971.680,0.000
1731795641.791,991.211,893.066,-1000.000,971.680,0.000
1731795641.794,-843.750,-818.848,-1000.000,971.191,0.000
1731795641.798,-58.105,85.938,-1000.000,971.191,0.000
1731795641.802,-653.809,-731.934,-1000.000,971.191,0.000
1731795641.806,880.859,745.117,-1000.000,971.191,0.000
1731795641.810,-856.445,-807.129,-1000.000,971.191,0.000
1731795641.814,48.828,197.266,-1000.000,971.680,0.000
1731795641.818,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.822,-413.574,-531.250,-1000.000,971.680,0.000
1731795641.826,-994.629,-901.367,-1000.000,971.680,0.000
1731795641.830,-256.348,242.188,-1000.000,971.680,0.000
1731795641.833,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.837,-923.340,-974.609,-1000.000,971.191,0.000
1731795641.841,-1000.000,-975.586,-1000.000,971.191,0.000
1731795641.845,-1000.000,-986.816,-1000.000,971.191,0.000
1731795641.849,-1000.000,-959.473,-1000.000,971.191,0.000
1731795641.853,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.857,-1000.000,185.059,-1000.000,971.191,0.000
1731795641.861,-1000.000,854.492,-1000.000,971.191,0.000
1731795641.865,-1000.000,-757.324,-1000.000,971.191,0.000
1731795641.869,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.872,-1000.000,-935.059,-1000.000,971.680,0.000
1731795641.876,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.880,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.884,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.888,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.892,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.896,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795641.900,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.904,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.908,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795641.912,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795641.915,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795641.919,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.923,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795641.927,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795641.931,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.935,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.939,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.943,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795641.947,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.951,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.955,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.958,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.962,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.966,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.970,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795641.974,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795641.978,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795641.982,-1000.000,-937.988,-1000.000,971.191,0.000
1731795641.986,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795641.990,-1000.000,-277.832,-1000.000,971.191,0.000
1731795641.994,-1000.000,-818.848,-1000.000,971.191,0.000
1731795641.998,-1000.000,252.441,-1000.000,971.191,0.000
1731795642.001,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.005,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.009,-1000.000,209.473,-1000.000,971.191,0.000
1731795642.013,-1000.000,394.043,-1000.000,971.191,0.000
1731795642.017,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.021,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.025,-1000.000,-963.379,-928.711,971.191,0.000
1731795642.029,-1000.000,-1000.000,-1000.000,980.957,0.000
1731795642.033,-1000.000,-1000.000,-399.414,899.414,0.000
1731795642.037,-1000.000,-1000.000,971.680,-890.625,0.000
1731795642.040,-1000.000,-1000.000,985.840,368.164,0.000
1731795642.044,-1000.000,-1000.000,929.688,-1000.000,0.000
1731795642.048,-1000.000,-1000.000,983.398,-1000.000,0.000
1731795642.052,-1000.000,-1000.000,971.680,-958.984,0.000
1731795642.056,-1000.000,-1000.000,971.680,-1000.000,0.000
1731795642.060,-1000.000,-1000.000,971.680,-1000.000,0.000
1731795642.064,-1000.000,-1000.000,971.680,-1000.000,0.000
1731795642.068,-1000.000,-1000.000,971.680,-1000.000,0.000
1731795642.072,-1000.000,-1000.000,971.680,-1000.000,0.000
1731795642.076,-1000.000,-1000.000,971.680,-1000.000,0.000
1731795642.080,-1000.000,-1000.000,971.680,-1000.000,0.000
1731795642.083,-1000.000,-1000.000,971.680,-1000.000,0.000
1731795642.087,-1000.000,-1000.000,971.680,-1000.000,0.000
1731795642.091,-1000.000,-1000.000,971.680,-1000.000,0.000
1731795642.095,-1000.000,-1000.000,971.680,-1000.000,0.000
1731795642.099,-1000.000,-1000.000,971.191,-1000.000,0.000
1731795642.103,-1000.000,-1000.000,971.680,-1000.000,0.000
1731795642.107,-1000.000,-1000.000,971.680,-1000.000,0.000
1731795642.111,-952.637,-991.699,971.680,-1000.000,0.000
1731795642.115,-1000.000,-951.172,971.680,-1000.000,0.000
1731795642.119,-918.945,-1000.000,971.680,-1000.000,0.000
1731795642.123,458.008,-70.312,971.680,-1000.000,0.000
1731795642.126,-911.621,-922.852,971.680,-1000.000,0.000
1731795642.130,903.809,935.059,971.680,-1000.000,0.000
1731795642.134,980.469,955.078,971.191,-1000.000,0.000
1731795642.138,970.703,975.098,971.191,-1000.000,0.000
1731795642.142,970.703,971.680,971.680,-1000.000,0.000
1731795642.146,970.703,971.680,971.680,-1000.000,0.000
1731795642.150,971.191,971.680,971.680,-1000.000,0.000
1731795642.154,970.703,971.680,971.680,-1000.000,0.000
1731795642.158,970.703,971.680,971.680,-1000.000,0.000
1731795642.162,970.703,971.680,971.680,-1000.000,0.000
1731795642.165,970.703,971.680,971.680,-1000.000,0.000
1731795642.169,971.191,971.680,971.680,-1000.000,0.000
1731795642.173,970.703,971.680,971.680,-1000.000,0.000
1731795642.177,970.703,971.680,971.680,-1000.000,0.000
1731795642.181,970.703,971.680,971.680,-1000.000,0.000
1731795642.185,970.703,971.680,971.680,-1000.000,0.000
1731795642.189,970.703,971.680,971.680,-1000.000,0.000
1731795642.193,970.703,971.680,971.680,-1000.000,0.000
1731795642.197,970.703,971.680,971.680,-1000.000,0.000
1731795642.201,971.191,971.680,971.680,-1000.000,0.000
1731795642.205,971.191,971.191,971.680,-1000.000,0.000
1731795642.208,970.703,971.680,971.191,-1000.000,0.000
1731795642.212,970.703,971.680,971.191,-1000.000,0.000
1731795642.216,970.703,971.680,971.680,-1000.000,0.000
1731795642.220,970.703,971.680,971.680,-1000.000,0.000
1731795642.224,970.703,971.680,971.680,-1000.000,0.000
1731795642.228,970.703,971.680,971.680,-1000.000,0.000
1731795642.232,970.703,971.680,971.680,-1000.000,0.000
1731795642.236,970.703,971.191,971.191,-1000.000,0.000
1731795642.240,970.703,971.680,971.680,-1000.000,0.000
1731795642.244,970.703,971.680,971.680,-1000.000,0.000
1731795642.247,970.703,971.680,971.680,-1000.000,0.000
1731795642.251,970.703,971.680,971.680,-1000.000,0.000
1731795642.255,970.703,971.680,971.680,-1000.000,0.000
1731795642.259,970.703,971.191,971.680,-1000.000,0.000
1731795642.263,970.703,971.680,971.680,-1000.000,0.000
1731795642.267,971.191,971.680,971.680,-1000.000,0.000
1731795642.271,970.703,971.680,971.680,-1000.000,0.000
1731795642.275,970.703,971.680,971.680,-1000.000,0.000
1731795642.279,970.703,971.680,971.680,-1000.000,0.000
1731795642.283,970.703,971.680,978.516,-1000.000,0.000
1731795642.287,970.703,971.680,902.344,-1000.000,0.000
1731795642.290,970.703,971.680,-882.812,-1000.000,0.000
1731795642.294,970.703,971.680,426.758,-1000.000,0.000
1731795642.298,970.703,971.680,-871.094,-1000.000,0.000
1731795642.302,970.703,971.680,392.578,-1000.000,0.000
1731795642.306,970.703,971.191,228.027,-1000.000,0.000
1731795642.310,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.314,971.191,971.680,-973.145,-1000.000,0.000
1731795642.318,970.703,971.680,-979.004,-1000.000,0.000
1731795642.322,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.326,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.330,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.333,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.337,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.341,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.345,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.349,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.353,983.887,972.656,-1000.000,-986.328,0.000
1731795642.357,903.320,966.309,-1000.000,-959.473,0.000
1731795642.361,-909.180,917.969,-1000.000,-1000.000,0.000
1731795642.365,747.070,-901.367,-1000.000,141.602,0.000
1731795642.369,-221.191,98.145,-1000.000,383.789,0.000
1731795642.372,750.000,-1000.000,-1000.000,-1000.000,0.000
1731795642.376,-978.516,-972.656,-1000.000,-398.438,0.000
1731795642.380,-548.828,-979.980,-1000.000,-1000.000,0.000
1731795642.384,-1000.000,-1000.000,-1000.000,979.980,0.000
1731795642.388,-933.105,-1000.000,-1000.000,929.199,0.000
1731795642.392,-1000.000,-1000.000,-1000.000,983.398,0.000
1731795642.396,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.400,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.404,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.408,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.412,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.415,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.419,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.423,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.427,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.431,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.435,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.439,0.000,-1000.000,-1000.000,971.680,0.000
1731795642.443,0.000,-1000.000,-1000.000,971.191,0.000
1731795642.447,0.000,-1000.000,-1000.000,971.680,0.000
1731795642.451,0.000,-1000.000,-1000.000,971.680,0.000
1731795642.455,0.000,-1000.000,-1000.000,971.191,0.000
1731795642.458,0.000,-1000.000,-1000.000,971.680,0.000
1731795642.462,0.000,-1000.000,-1000.000,971.680,0.000
1731795642.466,0.000,-1000.000,-1000.000,971.191,0.000
1731795642.470,0.000,-1000.000,-1000.000,971.191,0.000
1731795642.474,0.000,-1000.000,-1000.000,971.680,0.000
1731795642.478,0.000,-1000.000,-1000.000,971.191,0.000
1731795642.482,0.000,-1000.000,-1000.000,971.191,0.000
1731795642.486,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.490,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.494,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.498,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.501,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.505,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.509,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.513,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.517,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.521,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.525,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.529,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.533,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.537,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.540,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.544,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.548,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.552,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.556,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.560,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.564,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.568,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.572,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.576,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.580,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.583,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.587,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.591,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.595,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.599,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.603,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.607,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.611,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.615,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.619,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.622,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.626,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.630,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.634,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.638,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.642,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.646,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.650,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.654,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.658,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.662,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.665,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.669,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.673,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.677,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.681,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.685,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.689,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.693,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.697,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.701,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.705,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.708,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.712,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.716,-1000.000,-1000.000,-1000.000,971.191,0.000
1731795642.720,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.724,-1000.000,-1000.000,-999.023,971.191,0.000
1731795642.728,-1000.000,-1000.000,-992.676,971.191,0.000
1731795642.732,-1000.000,-1000.000,-1000.000,971.680,0.000
1731795642.736,-1000.000,-1000.000,-798.828,971.191,0.000
1731795642.740,-1000.000,-1000.000,-804.688,971.191,0.000
1731795642.744,-1000.000,-1000.000,-992.676,971.191,0.000
1731795642.747,-937.500,-937.500,-1000.000,971.191,0.000
1731795642.751,-1000.000,-1000.000,-538.086,971.191,0.000
1731795642.755,-219.238,-218.750,-232.910,974.609,0.000
1731795642.759,-958.008,-957.520,-957.520,956.055,0.000
1731795642.763,954.590,955.078,-1000.000,933.594,0.000
1731795642.767,943.359,944.336,-620.605,-919.922,0.000
1731795642.771,977.539,978.027,197.754,-62.988,0.000
1731795642.775,970.703,971.680,-654.297,-1000.000,0.000
1731795642.779,970.703,971.680,-1000.000,-951.660,0.000
1731795642.783,970.703,971.680,-945.312,-991.699,0.000
1731795642.787,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.790,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.794,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.798,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.802,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.806,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.810,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.814,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.818,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.822,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.826,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.830,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.833,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.837,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.841,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.845,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.849,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.853,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.857,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.861,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.865,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.869,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.873,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.876,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.880,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.884,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.888,970.703,971.191,-1000.000,-1000.000,0.000
1731795642.892,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.896,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.900,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.904,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.908,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.912,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.915,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.919,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.923,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.927,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.931,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.935,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.939,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.943,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.947,971.191,971.680,-1000.000,-1000.000,0.000
1731795642.951,970.703,971.680,-1000.000,-1000.000,0.000
1731795642.955,0.000,971.680,-1000.000,-1000.000,0.000
1731795642.958,0.000,971.680,-1000.000,-1000.000,0.000
1731795642.962,0.000,971.680,-1000.000,-1000.000,0.000
1731795642.966,0.000,971.680,-1000.000,-1000.000,0.000
1731795642.970,0.000,971.680,-1000.000,-1000.000,0.000
1731795642.974,0.000,971.680,-1000.000,-1000.000,0.000
1731795642.978,0.000,971.680,-1000.000,-1000.000,0.000
1731795642.982,0.000,971.680,-1000.000,-1000.000,0.000
1731795642.986,0.000,972.168,-1000.000,-1000.000,0.000
1731795642.990,0.000,971.680,-1000.000,-1000.000,0.000
1731795642.994,0.000,971.680,-1000.000,-1000.000,0.000
1731795642.997,0.000,971.680,-1000.000,-1000.000,0.000
1731795643.001,971.191,971.680,-1000.000,-1000.000,0.000
1731795643.005,971.191,971.680,-1000.000,-1000.000,0.000
1731795643.009,970.703,971.680,-1000.000,-1000.000,0.000
1731795643.013,970.703,971.680,-1000.000,-1000.000,0.000
1731795643.017,971.191,971.680,-1000.000,-1000.000,0.000
1731795643.021,970.703,971.680,-1000.000,-1000.000,0.000
1731795643.025,971.191,971.680,-1000.000,-1000.000,0.000
1731795643.029,970.703,971.680,-1000.000,-1000.000,0.000
1731795643.033,971.191,971.680,-1000.000,-1000.000,0.000
1731795643.037,971.191,971.680,-1000.000,-1000.000,0.000
1731795643.040,970.703,971.680,-1000.000,-1000.000,0.000
1731795643.044,970.703,971.680,-1000.000,-1000.000,0.000
1731795643.048,971.191,971.680,-1000.000,-1000.000,0.000
1731795643.052,971.191,971.680,-1000.000,-1000.000,0.000
1731795643.056,970.703,971.680,-1000.000,-1000.000,0.000
1731795643.060,970.703,971.680,-1000.000,-1000.000,0.000
1731795643.064,971.191,971.680,-1000.000,-1000.000,0.000
1731795643.068,970.703,971.680,-1000.000,-1000.000,0.000
1731795643.072,971.191,971.680,-1000.000,-1000.000,0.000
1731795643.076,971.191,971.680,-1000.000,-1000.000,0.000
1731795643.080,970.703,971.680,-1000.000,-1000.000,0.000
1731795643.083,970.703,971.680,-1000.000,-1000.000,0.000
1731795643.087,970.703,971.680,-1000.000,-960.938,0.000
1731795643.091,971.191,971.680,-1000.000,-1000.000,0.000
1731795643.095,970.703,971.680,-1000.000,-1000.000,0.000
1731795643.099,970.703,971.680,-1000.000,330.078,0.000
1731795643.103,970.703,971.680,-1000.000,-85.449,0.000
1731795643.107,970.703,971.680,-1000.000,-1000.000,0.000
1731795643.111,970.703,971.680,-1000.000,-1000.000,0.000
1731795643.115,970.703,971.680,-1000.000,-80.566,0.000
1731795643.119,970.703,971.680,-1000.000,254.883,0.000
1731795643.122,970.703,971.680,-1000.000,-1000.000,0.000
1731795643.126,971.191,971.680,-1000.000,-1000.000,0.000
1731795643.130,970.703,971.680,-1000.000,-147.461,0.000
1731795643.134,971.191,971.680,-1000.000,400.879,0.000
1731795643.138,971.191,971.680,-1000.000,-916.992,0.000
1731795643.142,970.703,912.598,-1000.000,-1000.000,0.000
1731795643.146,971.191,-833.008,-1000.000,-630.859,0.000
1731795643.150,971.191,56.641,-1000.000,555.176,0.000
1731795643.154,971.191,-207.031,-1000.000,-471.680,0.000
1731795643.158,970.703,-996.582,-1000.000,-1000.000,0.000
1731795643.162,970.703,-833.984,-1000.000,-1000.000,0.000
1731795643.165,971.191,281.738,-1000.000,205.078,0.000
1731795643.169,970.703,-165.039,-1000.000,202.148,0.000
1731795643.173,970.703,927.246,-1000.000,-1000.000,0.000
1731795643.177,970.703,-788.086,-1000.000,-1000.000,0.000
1731795643.181,970.703,175.293,-1000.000,-61.523,0.000
1731795643.185,971.191,-684.082,-1000.000,256.348,0.000
1731795643.189,0.000,689.453,0.000,-1000.000,0.000
1731795643.193,0.000,-790.039,0.000,-1000.000,0.000
1731795643.197,0.000,555.664,0.000,-86.426,0.000
1731795643.201,0.000,-931.641,0.000,710.449,0.000
1731795643.205,0.000,-45.898,0.000,-730.469,0.000
1731795643.208,0.000,-813.965,0.000,-1000.000,0.000
1731795643.212,0.000,904.785,0.000,-481.934,0.000
1731795643.216,0.000,-603.516,0.000,-994.141,0.000
1731795643.220,0.000,-345.703,0.000,61.035,0.000
1731795643.224,0.000,-955.566,0.000,-1000.000,0.000
1731795643.228,0.000,-865.234,0.000,-895.996,0.000
1731795643.232,0.000,-47.852,0.000,645.996,0.000
1731795643.236,-289.551,-878.418,-276.855,317.383,0.000
1731795643.240,980.957,621.094,-927.734,-1000.000,0.000
1731795643.244,-804.688,-777.832,958.008,-1000.000,0.000
1731795643.248,29.785,173.828,-591.797,163.574,0.000
1731795643.251,-609.863,-1000.000,-479.492,835.449,0.000
1731795643.255,847.168,-189.941,954.102,-736.328,0.000
1731795643.259,-820.312,-770.020,-816.406,-1000.000,0.000
1731795643.263,191.895,215.820,247.559,-38.574,0.000
1731795643.267,-1000.000,-1000.000,-440.430,-810.059,0.000
1731795643.271,-265.625,-988.770,906.250,-155.762,0.000
1731795643.275,-791.504,-968.262,-951.660,-1000.000,0.000
1731795643.279,166.504,-1000.000,910.156,288.574,0.000
1731795643.283,-1000.000,-1000.000,985.352,-888.184,0.000
1731795643.287,-977.539,-1000.000,971.680,906.738,0.000
1731795643.290,-973.145,-1000.000,971.680,973.633,0.000
1731795643.294,-1000.000,-1000.000,971.680,971.680,0.000
1731795643.298,-1000.000,-1000.000,971.191,971.191,0.000
1731795643.302,-1000.000,-1000.000,971.191,971.191,0.000
1731795643.306,-1000.000,-1000.000,971.191,971.191,0.000
1731795643.310,-1000.000,-1000.000,971.680,971.191,0.000
1731795643.314,-1000.000,-1000.000,971.191,971.191,0.000
1731795643.318,-1000.000,-1000.000,971.191,971.191,0.000
1731795643.322,-1000.000,-1000.000,971.191,971.680,0.000
1731795643.326,-1000.000,-1000.000,971.191,971.191,0.000
1731795643.330,-1000.000,-1000.000,971.191,971.191,0.000
1731795643.333,-1000.000,-1000.000,971.680,971.191,0.000
1731795643.337,-1000.000,-1000.000,971.191,971.191,0.000
1731795643.341,-1000.000,-1000.000,971.191,971.191,0.000
1731795643.345,-1000.000,-1000.000,971.191,971.680,0.000
1731795643.349,-1000.000,-1000.000,971.680,971.191,0.000
1731795643.353,-1000.000,-1000.000,971.191,971.191,0.000
1731795643.357,-1000.000,-1000.000,971.191,971.191,0.000
